Country,UniversityName,Campus,CourseType,ProgramTitle,ApplicationFee,Currency,DiscountedValue,CourseFee,InTake,Duration,EnglishlanguageTest,TextBox,UniversityInterview,GreGmatRequirement,Score,AcademicRequirement,Commission,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Marketing Communications MSc/Postgraduate Diploma/Postgraduate Certificate,0,GBP,0,"£16,750",Winter [2025],1 Year,yes,IELTS:6.5,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Marketing MSc,0,GBP,0,"£16,750",Winter [2025],1 Year,yes,IELTS:6.5,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Civil Engineering MSc,0,GBP,0,"£17,250",Winter [2025],1 year,yes,IELTS:6.5,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Engineering Management MSc,0,GBP,0,"£17,250",Winter [2025],1 year,yes,IELTS:6.5,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Masters in Research (MRes) Engineering,0,GBP,0,"£14,750",Winter [2025],1 year,yes,IELTS:6.5,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Mechanical Engineering MSc,0,GBP,0,"£16,000",Winter [2025],1 year,yes,IELTS:6.5,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Transport Engineering and Planning MSc,0,GBP,0,"£17,250",Winter [2025],1 year,yes,IELTS:6.5,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Biomedical Science MSc/Postgraduate Diploma,0,GBP,0,"£17,000",Winter [2025],1 year,yes,IELTS:6.6,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Masters in Research (MRes) Social Sciences,0,GBP,0,"£14,750",Winter [2025],1 Year,yes,IELTS:6.7,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west of england,"Frenchay Campus, Coldharbour Ln, Bristol",PG,Data Science MSc,0,GBP,0,"£18,000",Winter [2025],1 Year,yes,IELTS:6.7,yes,0,0,Higher Secondary School Certificate/Indian School Certificate - Standard XII from CBSE/CISCE/WBCHSEB: English Language - 70%,,,,,,,,,,,,
UK,University of west London,London,UG,BA (Hons) Business Studies with Digital Marketing with Foundation Year,0,GBP,0,"£16,250",Winter [2025],4 Years,yes,"IELTS:6.0,TOEFL:78+,PTE:51+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,UG,BA (Hons) Fashion Branding and Marketing with Foundation Year,0,GBP,0,"£12,500",Winter [2025],4 Years,yes,"IELTS:6.0,TOEFL:78+,PTE:51+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,UG,BSc (Hons) Marketing and Social Media with Foundation Year,0,GBP,0,"£16,250",Winter [2025],4 Years,yes,"IELTS:6.0,TOEFL:78+,PTE:51+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,UG,BSc (Hons) Computer Science with Foundation Year,0,GBP,0,"£16,250",Winter [2025],4 years,yes,"IELTS:6.0,TOEFL:78+,PTE:51+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,UG,BSc (Hons) Biomedical Science,0,GBP,0,"£16,250",Winter [2025],3 Years,yes,"IELTS:6.0,TOEFL:78+,PTE:51+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,UG,BSc (Hons) Bio-Sciences,0,GBP,0,"£16,250",Winter [2025],3 Years,yes,"IELTS:6.0,TOEFL:78+,PTE:51+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,UG,"BA (Hons) Content, Media and Film Production",0,GBP,0,"£16,250",Winter [2025],3 Years,yes,"IELTS:6.0,TOEFL:78+,PTE:51+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,UG,BA (Hons) English and Media and Communications,0,GBP,0,"£16,250",Winter [2025],3 Years,yes,"IELTS:6.0,TOEFL:78+,PTE:51+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MA Creative Media Entrepreneurship,0,GBP,0,"£13,000",Winter [2025],1 Year,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MSc Applied Project Management,0,GBP,0,"£17,250",Winter [2025],1 Year,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MSc Food Business Management (Extended Masters),0,GBP,0,"£18,750",Winter [2025],15 - 19 Months,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MSc Construction Project Management,0,GBP,0,"£14,250",Winter [2025],12 - 15 Months,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MA International Tourism and Aviation Management,0,GBP,0,"£14,750",Winter [2025],1 Year,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MSc Civil and Environmental Engineering,0,GBP,0,"£14,250",Winter [2025],1 Year,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MSc Software Engineering (Extended Masters),0,GBP,0,"£18,750",Winter [2025],15 - 19 Months,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MSc Electronic and Robotic Engineering,0,GBP,0,"£17,250",Winter [2025],1 Year,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MSc Software Engineering,0,GBP,0,"£17,250",Winter [2025],1 Year,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MBA Masters in Business Administration,0,GBP,0,"£16,000",Winter [2025],12 - 15 Months,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MBA Masters in Business Administration (Extended Masters),0,GBP,0,"£18,750",Winter [2025],15 - 19 Months,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of west London,London,PG,MA Human Resource Management,0,GBP,0,"£17,250",Winter [2025],1 Year,yes,"IELTS:6.5,TOEFL:86+,PTE:58+",yes,0,0,"university's career services provide guidance on job placement, networking opportunities, and skill development, empowering graduates to excel in their chosen fields.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",UG,Business and Management (BA),0,GBP,0,"£13,500",Winter [2025],3 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",UG,Health and Care Management (BSc),0,GBP,0,"£13,500",Winter [2025],3 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",UG,Hospitality and Hotel Management (BA),0,GBP,0,"£13,500",Winter [2025],3 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",UG,Mechanical and Manufacturing Engineering with Foundation Year (BEng),0,GBP,0,"£13,500",Winter [2025],4 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",UG,Electrical and Electronic Engineering (BEng),0,GBP,0,"£13,500",Winter [2025],3 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",UG,Civil Engineering (BSc),0,GBP,0,"£13,500",Winter [2025],3 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",UG,Sport and Exercise Science (BSc),0,GBP,0,"£13,500",Winter [2025],3 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",UG,Photography in the Arts (BA),0,GBP,0,"£13,500",Winter [2025],3 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,Engineering Project Management (MSc),0,GBP,0,"£7,800",Winter [2025],1 Year,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,MBA (International Hotel Management),0,GBP,0,"£15,000",Winter [2025],1 Year,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,Data Science and Analytics (MSc),0,GBP,0,"£15,000",Winter [2025],1 Year,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,Data Science and Business Analytics (MBA),0,GBP,0,"£15,000",Winter [2025],1 Year,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,Automotive Engineering (MSc),0,GBP,0,"£15,000",Winter [2025],1 Year,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,Engineering Project Management (MSc),0,GBP,0,"£7,800",Winter [2025],1 Year,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,Mechanical Engineering (MSc),0,GBP,0,"£15,000",Winter [2025],1 Year,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,Software Engineering (MSc),0,GBP,0,"£15,000",Winter [2025],1 Year,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
UK,University of Wales Trinity Saint David,"South West Wales, Carmarthen, Lampeter and Swansea, London",PG,Mechanical and Manufacturing Engineering with Foundation Year (BEng),0,GBP,0,"£13,500",Winter [2025],4 Years,yes,IELTS:6.0,yes,0,0,"Applicants may also need to provide official transcripts from their last high school, a letter of recommendation, or an essay.",,,,,,,,,,,,
